week_end,product_group_code,product_module_code,channel_code,store_zip3,fips_state_descr,volume,sales
2015-01-03,507,1031,F,350,AL,4864,181.5
2015-01-10,507,1031,F,350,AL,3008,116.4
2015-01-17,507,1031,F,350,AL,2816,106.04
2015-01-24,507,1031,F,350,AL,1920,70.56
2015-01-31,507,1031,F,350,AL,1856,70.15
2015-02-07,507,1031,F,350,AL,2944,111.79
2015-02-14,507,1031,F,350,AL,2688,95.3
2015-02-21,507,1031,F,350,AL,2688,100.24
2015-02-28,507,1031,F,350,AL,2688,95.88
2015-03-07,507,1031,F,350,AL,1856,66.8
2015-03-14,507,1031,F,350,AL,2368,82.54
2015-03-21,507,1031,F,350,AL,1088,43.65
2015-03-28,507,1031,F,350,AL,1664,59.4
2015-04-04,507,1031,F,350,AL,1792,67.16
2015-04-11,507,1031,F,350,AL,1984,72.39
2015-04-18,507,1031,F,350,AL,960,34.84
2015-04-25,507,1031,F,350,AL,1984,67.61
2015-05-02,507,1031,F,350,AL,1920,62.55
2015-05-09,507,1031,F,350,AL,1216,39.2
2015-05-16,507,1031,F,350,AL,1728,53.76
2015-05-23,507,1031,F,350,AL,2688,85.59
2015-05-30,507,1031,F,350,AL,2304,74.16
2015-06-06,507,1031,F,350,AL,1856,58.45
2015-06-13,507,1031,F,350,AL,1728,54.87
2015-06-20,507,1031,F,350,AL,2240,66.43
2015-06-27,507,1031,F,350,AL,1792,55.49
2015-07-04,507,1031,F,350,AL,2048,64.27
2015-07-11,507,1031,F,350,AL,2560,77.72
2015-07-18,507,1031,F,350,AL,2432,78.07
2015-07-25,507,1031,F,350,AL,2624,80.23
2015-08-01,507,1031,F,350,AL,1984,61.13
2015-08-08,507,1031,F,350,AL,2688,85.11
2015-08-15,507,1031,F,350,AL,1472,48.61
2015-08-22,507,1031,F,350,AL,1664,52.36
2015-08-29,507,1031,F,350,AL,1664,54.1
2015-09-05,507,1031,F,350,AL,2432,84.02
2015-09-12,507,1031,F,350,AL,2688,94.57
2015-09-19,507,1031,F,350,AL,5056,172.65
2015-09-26,507,1031,F,350,AL,5888,198.86
