week_end,product_group_code,product_module_code,channel_code,store_zip3,fips_state_descr,volume,sales
2015-01-03,1020,1460,F,350,AL,6,7.58
2015-01-10,1020,1460,F,350,AL,6,7.58
2015-01-17,1020,1460,F,350,AL,6,7.58
2015-01-24,1020,1460,F,350,AL,3,3.79
2015-01-31,1020,1460,F,350,AL,6,7.58
2015-02-07,1020,1460,F,350,AL,12,15.16
2015-02-21,1020,1460,F,350,AL,30,38.5
2015-03-14,1020,1460,F,350,AL,9,11.77
2015-03-21,1020,1460,F,350,AL,9,11.37
2015-03-28,1020,1460,F,350,AL,6,7.58
2015-04-11,1020,1460,F,350,AL,3,3.79
2015-04-25,1020,1460,F,350,AL,42,53.06
2015-05-02,1020,1460,F,350,AL,3,3.79
2015-05-09,1020,1460,F,350,AL,6,7.58
2015-05-16,1020,1460,F,350,AL,9,11.37
2015-06-06,1020,1460,F,350,AL,18,20.94
2015-06-13,1020,1460,F,350,AL,3,3.49
2015-07-04,1020,1460,F,350,AL,3,3.99
2015-07-11,1020,1460,F,350,AL,18,22.74
2015-07-18,1020,1460,F,350,AL,12,15.16
2015-07-25,1020,1460,F,350,AL,9,8.97
2015-08-01,1020,1460,F,350,AL,12,13.96
2015-08-08,1020,1460,F,350,AL,9,8.97
2015-08-15,1020,1460,F,350,AL,33,36.87
2015-08-22,1020,1460,F,350,AL,6,7.58
2015-08-29,1020,1460,F,350,AL,12,15.16
2015-09-12,1020,1460,F,350,AL,3,3.79
2015-09-19,1020,1460,F,350,AL,6,7.98
2015-09-26,1020,1460,F,350,AL,3,3.79
2015-10-10,1020,1460,F,350,AL,12,15.36
2015-10-17,1020,1460,F,350,AL,15,19.95
2015-10-24,1020,1460,F,350,AL,6,7.98
2015-11-07,1020,1460,F,350,AL,15,19.95
2015-11-14,1020,1460,F,350,AL,6,7.98
2015-11-21,1020,1460,F,350,AL,9,11.97
2015-11-28,1020,1460,F,350,AL,9,11.97
2015-12-05,1020,1460,F,350,AL,3,3.99
2015-12-12,1020,1460,F,350,AL,9,11.97
2015-12-19,1020,1460,F,350,AL,15,19.95
2015-12-26,1020,1460,F,350,AL,18,23.94
2015-01-03,1020,1460,F,351,AL,6,7.58
2015-01-17,1020,1460,F,351,AL,6,7.58
2015-01-24,1020,1460,F,351,AL,6,7.58
2015-01-31,1020,1460,F,351,AL,6,7.58
2015-02-07,1020,1460,F,351,AL,15,18.95
2015-02-14,1020,1460,F,351,AL,6,7.58
2015-02-21,1020,1460,F,351,AL,9,11.37
2015-02-28,1020,1460,F,351,AL,6,7.58
2015-03-07,1020,1460,F,351,AL,6,7.58
2015-03-14,1020,1460,F,351,AL,3,3.79
2015-03-21,1020,1460,F,351,AL,3,3.79
2015-04-04,1020,1460,F,351,AL,9,11.37
2015-04-25,1020,1460,F,351,AL,3,3.79
2015-05-09,1020,1460,F,351,AL,3,3.79
2015-05-16,1020,1460,F,351,AL,6,7.58
2015-05-30,1020,1460,F,351,AL,3,3.49
2015-06-06,1020,1460,F,351,AL,12,13.96
2015-06-13,1020,1460,F,351,AL,6,6.98
2015-06-20,1020,1460,F,351,AL,6,7.28
2015-06-27,1020,1460,F,351,AL,3,3.79
2015-07-04,1020,1460,F,351,AL,3,3.79
2015-07-18,1020,1460,F,351,AL,3,3.79
2015-08-01,1020,1460,F,351,AL,3,2.99
2015-08-15,1020,1460,F,351,AL,3,2.99
2015-08-22,1020,1460,F,351,AL,3,3.79
2015-08-29,1020,1460,F,351,AL,9,11.37
2015-09-05,1020,1460,F,351,AL,3,3.79
2015-09-12,1020,1460,F,351,AL,6,7.58
2015-10-03,1020,1460,F,351,AL,3,3.79
2015-10-10,1020,1460,F,351,AL,3,3.79
2015-10-17,1020,1460,F,351,AL,3,3.99
2015-10-24,1020,1460,F,351,AL,3,3.99
2015-10-31,1020,1460,F,351,AL,3,3.99
2015-11-07,1020,1460,F,351,AL,3,3.99
2015-11-14,1020,1460,F,351,AL,3,3.99
