week_end,product_group_code,product_module_code,channel_code,store_zip3,fips_state_descr,volume,sales
2015-01-03,507,1037,F,716,AR,522,38.34
2015-01-10,507,1037,F,716,AR,1080,79.68
2015-01-17,507,1037,F,716,AR,426,33.78
2015-01-24,507,1037,F,716,AR,528,40.56
2015-01-31,507,1037,F,716,AR,542,38.86
2015-02-07,507,1037,F,716,AR,676,50.6
2015-02-14,507,1037,F,716,AR,604,44.6
2015-02-21,507,1037,F,716,AR,600,46.56
2015-02-28,507,1037,F,716,AR,978,69.83
2015-03-07,507,1037,F,716,AR,650,39.39
2015-03-14,507,1037,F,716,AR,600,41.94
2015-03-21,507,1037,F,716,AR,754,53.43
2015-03-28,507,1037,F,716,AR,446,30.45
2015-04-04,507,1037,F,716,AR,686,42.39
2015-04-11,507,1037,F,716,AR,292,18.96
2015-04-18,507,1037,F,716,AR,564,38.94
2015-04-25,507,1037,F,716,AR,698,51.45
2015-05-02,507,1037,F,716,AR,334,26.49
2015-05-09,507,1037,F,716,AR,794,51.39
2015-05-16,507,1037,F,716,AR,590,42.45
2015-05-23,507,1037,F,716,AR,446,30.45
2015-05-30,507,1037,F,716,AR,574,38.43
2015-06-06,507,1037,F,716,AR,840,53.88
2015-06-13,507,1037,F,716,AR,338,21.45
2015-06-20,507,1037,F,716,AR,492,32.94
2015-06-27,507,1037,F,716,AR,138,7.47
2015-07-04,507,1037,F,716,AR,374,24.45
2015-07-11,507,1037,F,716,AR,594,37.41
2015-07-18,507,1037,F,716,AR,758,48.39
2015-07-25,507,1037,F,716,AR,226,17.49
2015-08-01,507,1037,F,716,AR,414,22.41
2015-08-08,507,1037,F,716,AR,544,39.96
2015-08-15,507,1037,F,716,AR,256,15.96
2015-08-22,507,1037,F,716,AR,584,37.92
2015-08-29,507,1037,F,716,AR,446,30.45
2015-09-05,507,1037,F,716,AR,496,27.9
2015-09-12,507,1037,F,716,AR,400,27.96
2015-09-19,507,1037,F,716,AR,370,29.49
2015-09-26,507,1037,F,716,AR,774,52.41
2015-10-03,507,1037,F,716,AR,594,35.37
2015-10-10,507,1037,F,716,AR,1246,66.7
2015-10-17,507,1037,F,716,AR,690,37.35
2015-10-24,507,1037,F,716,AR,174,8.97
2015-10-31,507,1037,F,716,AR,512,31.92
2015-11-07,507,1037,F,716,AR,348,20.94
2015-11-14,507,1037,F,716,AR,450,25.41
2015-11-21,507,1037,F,716,AR,302,17.07
2015-11-28,507,1037,F,716,AR,842,48.33
2015-12-05,507,1037,F,716,AR,348,20.94
2015-12-12,507,1037,F,716,AR,472,33.96
2015-12-19,507,1037,F,716,AR,420,26.94
2015-12-26,507,1037,F,716,AR,758,48.39
2015-01-03,507,1037,F,717,AR,82,6.26
2015-01-10,507,1037,F,717,AR,246,18.78
2015-01-17,507,1037,F,717,AR,420,31.56
2015-01-24,507,1037,F,717,AR,72,6
2015-01-31,507,1037,F,717,AR,200,15.52
2015-02-07,507,1037,F,717,AR,282,21.78
2015-02-14,507,1037,F,717,AR,512,38.08
2015-02-21,507,1037,F,717,AR,190,18.26
2015-02-28,507,1037,F,717,AR,236,18.52
2015-03-07,507,1037,F,717,AR,246,16.47
2015-03-14,507,1037,F,717,AR,364,26.5
2015-03-21,507,1037,F,717,AR,246,16.47
2015-03-28,507,1037,F,717,AR,220,12.96
2015-04-04,507,1037,F,717,AR,144,12
2015-04-11,507,1037,F,717,AR,118,8.49
2015-04-18,507,1037,F,717,AR,154,11.49
2015-04-25,507,1037,F,717,AR,282,21.01
2015-05-02,507,1037,F,717,AR,502,32.43
2015-05-09,507,1037,F,717,AR,144,12
2015-05-16,507,1037,F,717,AR,272,19.98
2015-05-23,507,1037,F,717,AR,36,3
2015-05-30,507,1037,F,717,AR,272,21.52
2015-06-06,507,1037,F,717,AR,174,10.47
2015-06-13,507,1037,F,717,AR,236,17.75
2015-06-20,507,1037,F,717,AR,72,6
2015-06-27,507,1037,F,717,AR,210,13.47
2015-07-04,507,1037,F,717,AR,276,14.94
2015-07-11,507,1037,F,717,AR,256,15.96
2015-07-18,507,1037,F,717,AR,404,26
2015-07-25,507,1037,F,717,AR,154,11.49
2015-08-01,507,1037,F,717,AR,246,18.01
2015-08-08,507,1037,F,717,AR,72,6
2015-08-15,507,1037,F,717,AR,518,36.45
2015-08-22,507,1037,F,717,AR,236,16.98
2015-08-29,507,1037,F,717,AR,394,24.97
