week_end,product_group_code,product_module_code,channel_code,store_zip3,fips_state_descr,volume,sales
2011-01-01,1020,1457,F,350,AL,24,12.87
2011-01-08,1020,1457,F,350,AL,8,4.29
2011-01-15,1020,1457,F,350,AL,24,12.87
2011-01-22,1020,1457,F,350,AL,8,4.29
2011-01-29,1020,1457,F,350,AL,4,5.79
2011-02-12,1020,1457,F,350,AL,12,10.08
2011-02-26,1020,1457,F,350,AL,8,4.29
2011-03-12,1020,1457,F,350,AL,4,5.79
2011-04-09,1020,1457,F,350,AL,32,17.16
2011-05-14,1020,1457,F,350,AL,40,21.45
2011-05-28,1020,1457,F,350,AL,8,4.29
2011-06-04,1020,1457,F,350,AL,4,6.29
2011-07-09,1020,1457,F,350,AL,8,4.29
2011-07-30,1020,1457,F,350,AL,8,4.79
2011-08-13,1020,1457,F,350,AL,12,11.08
2011-08-27,1020,1457,F,350,AL,8,4.79
2011-09-24,1020,1457,F,350,AL,12,11.08
2011-10-08,1020,1457,F,350,AL,12,9.42
2011-10-22,1020,1457,F,350,AL,8,2.39
2011-10-29,1020,1457,F,350,AL,32,9.56
2011-11-05,1020,1457,F,350,AL,4,3.14
2011-11-26,1020,1457,F,350,AL,32,19.16
2011-12-24,1020,1457,F,350,AL,12,7.93
2011-12-31,1020,1457,F,350,AL,24,15.86
2011-01-01,1020,1457,M,350,AL,665.28,44.92
2011-01-08,1020,1457,M,350,AL,181.44,5.97
2011-08-20,1020,1457,M,350,AL,8,3.89
2011-09-10,1020,1457,M,350,AL,8,3.89
2011-03-05,1020,1457,F,351,AL,4,5.79
2011-03-12,1020,1457,F,351,AL,8,11.58
2011-04-02,1020,1457,F,351,AL,8,11.58
2011-04-23,1020,1457,F,351,AL,4,6.29
2011-05-14,1020,1457,F,351,AL,8,4.29
2011-07-02,1020,1457,F,351,AL,8,4.29
2011-07-16,1020,1457,F,351,AL,4,6.29
2011-07-30,1020,1457,F,351,AL,8,4.79
2011-08-13,1020,1457,F,351,AL,8,4.79
2011-08-20,1020,1457,F,351,AL,8,4.79
2011-09-10,1020,1457,F,351,AL,8,4.79
2011-11-26,1020,1457,F,351,AL,4,5.49
2011-12-03,1020,1457,F,351,AL,8,4.79
2011-12-10,1020,1457,F,351,AL,8,4.79
2011-12-24,1020,1457,F,351,AL,8,10.98
2011-01-22,1020,1457,F,352,AL,16,8.58
2011-01-29,1020,1457,F,352,AL,8,4.29
2011-02-05,1020,1457,F,352,AL,24,12.87
2011-03-12,1020,1457,F,352,AL,8,4.29
2011-03-26,1020,1457,F,352,AL,16,8.58
2011-04-02,1020,1457,F,352,AL,4,5.79
2011-04-30,1020,1457,F,352,AL,8,4.29
2011-05-14,1020,1457,F,352,AL,8,4.29
2011-05-28,1020,1457,F,352,AL,24,12.87
2011-06-04,1020,1457,F,352,AL,8,4.29
2011-06-11,1020,1457,F,352,AL,16,8.58
2011-06-18,1020,1457,F,352,AL,4,6.29
2011-06-25,1020,1457,F,352,AL,16,8.58
2011-07-02,1020,1457,F,352,AL,16,8.58
2011-07-09,1020,1457,F,352,AL,24,12.87
2011-09-03,1020,1457,F,352,AL,16,9.58
2011-09-10,1020,1457,F,352,AL,8,4.79
2011-10-15,1020,1457,F,352,AL,8,2.39
2011-10-22,1020,1457,F,352,AL,16,4.78
2011-10-29,1020,1457,F,352,AL,20,11.07
2011-11-19,1020,1457,F,352,AL,24,15.76
2011-12-03,1020,1457,F,352,AL,4,5.49
2011-12-31,1020,1457,F,352,AL,8,2.39
2011-01-01,1020,1457,M,352,AL,483.84,37.44
2011-01-08,1020,1457,M,352,AL,8,3.89
2011-01-15,1020,1457,M,352,AL,8,3.89
2011-01-22,1020,1457,M,352,AL,16,7.78
2011-02-05,1020,1457,M,352,AL,8,3.89
2011-02-19,1020,1457,M,352,AL,16,7.78
2011-02-26,1020,1457,M,352,AL,8,3.89
2011-03-05,1020,1457,M,352,AL,8,3.89
2011-03-12,1020,1457,M,352,AL,8,3.89
2011-03-26,1020,1457,M,352,AL,8,3.89
2011-04-09,1020,1457,M,352,AL,16,7.78
2011-04-30,1020,1457,M,352,AL,16,7.78
2011-05-07,1020,1457,M,352,AL,8,3.89
2011-05-14,1020,1457,M,352,AL,8,3.89
2011-05-28,1020,1457,M,352,AL,8,3.89
2011-06-04,1020,1457,M,352,AL,8,3.89
2011-06-18,1020,1457,M,352,AL,24,11.67
2011-07-09,1020,1457,M,352,AL,8,3.89
2011-07-30,1020,1457,M,352,AL,24,11.67
2011-08-06,1020,1457,M,352,AL,8,3.3
2011-08-13,1020,1457,M,352,AL,64,28.17
2011-08-20,1020,1457,M,352,AL,24,9.72
2011-10-08,1020,1457,M,352,AL,24,11.67
2011-10-29,1020,1457,M,352,AL,24,11.67
2011-11-19,1020,1457,M,352,AL,24,11.49
2011-11-26,1020,1457,M,352,AL,8,3.7
2011-12-31,1020,1457,M,352,AL,8,3.89
2011-01-01,1020,1457,F,354,AL,8,4.29
2011-01-08,1020,1457,F,354,AL,16,8.58
2011-01-15,1020,1457,F,354,AL,8,4.29
2011-01-22,1020,1457,F,354,AL,16,8.58
2011-01-29,1020,1457,F,354,AL,8,4.29
2011-02-05,1020,1457,F,354,AL,24,12.87
2011-02-12,1020,1457,F,354,AL,8,4.29
2011-02-26,1020,1457,F,354,AL,4,5.79
2011-03-05,1020,1457,F,354,AL,16,8.58
2011-03-12,1020,1457,F,354,AL,16,8.58
2011-04-02,1020,1457,F,354,AL,28,25.95
2011-04-09,1020,1457,F,354,AL,32,17.16
2011-04-30,1020,1457,F,354,AL,52,40.32
2011-05-14,1020,1457,F,354,AL,16,16.87
2011-06-18,1020,1457,F,354,AL,24,12.87
2011-06-25,1020,1457,F,354,AL,4,6.29
2011-07-02,1020,1457,F,354,AL,4,6.29
2011-07-09,1020,1457,F,354,AL,12,10.58
2011-07-16,1020,1457,F,354,AL,24,14.37
2011-07-23,1020,1457,F,354,AL,4,6.29
2011-07-30,1020,1457,F,354,AL,24,22.16
2011-08-06,1020,1457,F,354,AL,40,23.95
2011-08-13,1020,1457,F,354,AL,4,6.29
2011-08-27,1020,1457,F,354,AL,24,29.95
2011-09-10,1020,1457,F,354,AL,36,25.45
2011-09-17,1020,1457,F,354,AL,24,14.37
2011-09-24,1020,1457,F,354,AL,4,6.29
2011-10-01,1020,1457,F,354,AL,16,17.37
2011-10-15,1020,1457,F,354,AL,8,6.28
2011-10-22,1020,1457,F,354,AL,8,12.58
2011-10-29,1020,1457,F,354,AL,20,12.72
2011-11-05,1020,1457,F,354,AL,4,3.14
2011-11-12,1020,1457,F,354,AL,28,17.51
2011-11-19,1020,1457,F,354,AL,8,4.79
2011-11-26,1020,1457,F,354,AL,8,4.79
2011-12-03,1020,1457,F,354,AL,4,3.14
2011-01-01,1020,1457,M,354,AL,1096.64,92.27
2011-01-15,1020,1457,M,354,AL,40,19.45
2011-01-29,1020,1457,M,354,AL,8,3.89
2011-02-05,1020,1457,M,354,AL,16,7.78
2011-02-26,1020,1457,M,354,AL,8,3.89
2011-03-12,1020,1457,M,354,AL,8,3.89
2011-03-26,1020,1457,M,354,AL,16,7.78
2011-04-23,1020,1457,M,354,AL,8,3.89
2011-04-30,1020,1457,M,354,AL,8,3.89
2011-05-07,1020,1457,M,354,AL,16,7.78
2011-05-14,1020,1457,M,354,AL,8,3.89
2011-05-28,1020,1457,M,354,AL,16,7.78
2011-06-11,1020,1457,M,354,AL,8,3.89
2011-06-18,1020,1457,M,354,AL,8,3.89
2011-07-09,1020,1457,M,354,AL,8,3.89
2011-07-16,1020,1457,M,354,AL,8,3.89
2011-07-30,1020,1457,M,354,AL,8,3.89
2011-08-06,1020,1457,M,354,AL,8,3.71
